ID,primary_source,archive_event_number,link_web,secondary_source,secondary_source_ID,secondary_source_web,host_com_orig ,host_sci_orig,host_com_res,host_sci_res,host_colloq,host_sci_spec_res,family,epidemiological_unit,number_cases,number_susceptible,number_tested,number_deaths,age,sex,country_iso3,country_name,subnational_administration,city,location_detail,date_confirmed,date_reported,date_published,related_to_other_entries,related_ID,test,sampling_type,test_2,sampling_type_2,test_3,sampling_type_3,negative_test,negative_sampling_type,negative_test_2,negative_sampling_type_2,reason_for_testing,symptoms,outcome,living_conditions,source_of_infection,variant,control_measures,original_source,link_original_source
FUR_149691_1,WAHIS,FUR_149691,https://wahis.woah.org/#/in-review/3521?reportId=149691&fromPage=event-dashboard-url,NA,NA,NA,cat,NS,domestic cat,Felis catus,cat,Felis catus,Felidae,animal,1,1,1,0,NS,NS,CHE,Switzerland,Lucerne,Willisau,NA,NS,2021-04-29,2021-04-29,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,confirmed human case,subclinical,NS,pet,human,NA,NS,Delegate of Switzerland,NA
FUR_149691_2,WAHIS,FUR_149691,https://wahis.woah.org/#/in-review/3521?reportId=149691&fromPage=event-dashboard-url,NA,NA,NA,dog,NS,dog,Canis lupus familiaris,dog,Canis lupus,Canidae,animal,1,1,1,0,NS,NS,CHE,Switzerland,Zürich,Zürich,NA,NS,2021-04-29,2021-04-29,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,confirmed human case,subclinical,NS,pet,human,NA,NS,Delegate of Switzerland,NA
FUR_149691_3,WAHIS,FUR_149691,https://wahis.woah.org/#/in-review/3521?reportId=149691&fromPage=event-dashboard-url,NA,NA,NA,cat,NS,domestic cat,Felis catus,cat,Felis catus,Felidae,animal,1,2,NS,0,NS,NS,CHE,Switzerland,Zürich,Zürich,NA,NS,2021-04-29,2021-04-29,living together,FUR_149691_2,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,confirmed human case,subclinical,NS,pet,human,NA,NS,Delegate of Switzerland,NA
FUR_149748_1,WAHIS,FUR_149748,https://wahis.woah.org/#/in-review/3683?reportId=149748&fromPage=event-dashboard-url,NA,NA,NA,cat,NS,domestic cat,Felis catus,cat,Felis catus,Felidae,animal,1,NS,NS,0,NS,NS,HRV,Croatia,Zagreb,Zagreb,NA,2021-04-27,2021-04-30,2021-04-30,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,confirmed human case,respiratory,NS,pet,human,NA,NS,Delegate of Croatia,NA
20210504.8344580_1,ProMED,20210504.8344580,https://promedmail.org/promed-post/?id=8344580,NA,NA,NA,Asiatic lion,NS,Asiatic lion,Panthera leo persica,lion,Panthera leo,Felidae,group,4,12,NS,0,NS,m,IND,India,Telangana,Hyderabad,NA,2021-04-29,NA,2021-05-04,new,NA,PCR,oropharyngeal swab,gene sequencing,oropharyngeal swab,NA,NA,NA,NA,NA,NA,symptoms,respiratory,NS,zoo,NS,NS,isolation,Daily Mail,https://www.dailymail.co.uk/news/article-9540377/Eight-LIONS-test-positive-Covid-19-Indian-zoo.html
20210504.8344580_2,ProMED,20210504.8344580,https://promedmail.org/promed-post/?id=8344580,NA,NA,NA,Asiatic lion,NS,Asiatic lion,Panthera leo persica,lion,Panthera leo,Felidae,group,4,12,NS,0,NS,f,IND,India,Telangana,Hyderabad,NA,2021-04-29,NA,2021-05-04,living together,20210504.8344580_1,PCR,oropharyngeal swab,gene sequencing,oropharyngeal swab,NA,NA,NA,NA,NA,NA,symptoms,respiratory,NS,zoo,NS,NS,isolation,Daily Mail,https://www.dailymail.co.uk/news/article-9540377/Eight-LIONS-test-positive-Covid-19-Indian-zoo.html
FUR_149796_1,WAHIS,FUR_149796,https://wahis.woah.org/#/in-review/3449?reportId=149796&fromPage=event-dashboard-url,NA,NA,NA,domestic dog,Canis lupus familiaris,dog,Canis lupus familiaris,dog,Canis lupus,Canidae,animal,1,1,1,0,NS,NS,USA,United States,Mississippi,NS,NA,2021-04-30,2021-05-06,2021-05-06,new,NA,PCR,NS,gene sequencing,NS,NA,NA,NA,NA,NA,NA,confirmed human case,subclinical,NS,pet,human,NS,isolation,Delegate of the United States,NA
FUR_149796_2,WAHIS,FUR_149796,https://wahis.woah.org/#/in-review/3449?reportId=149796&fromPage=event-dashboard-url,NA,NA,NA,domestic cat,Felis catus,domestic cat,Felis catus,cat,Felis catus,Felidae,animal,1,1,1,0,NS,NS,USA,United States,Washington,NS,NA,2021-04-30,2021-05-06,2021-05-06,new,NA,PCR,NS,gene sequencing,NS,NA,NA,NA,NA,NA,NA,NS,respiratory,recovery,pet,human,NS,isolation,Delegate of the United States,NA
FUR_149796_3,WAHIS,FUR_149796,https://wahis.woah.org/#/in-review/3449?reportId=149796&fromPage=event-dashboard-url,NA,NA,NA,domestic cat,Felis catus,domestic cat,Felis catus,cat,Felis catus,Felidae,animal,1,2,NS,0,NS,NS,USA,United States,Texas,NS,NA,2021-05-04,2021-05-06,2021-05-06,new,NA,PCR,NS,gene sequencing,NS,NA,NA,NA,NA,NA,NA,surveillance/monitoring,respiratory and ocular discharge,NS,pet,NS,NS,isolation,Delegate of the United States,NA
FUR_149796_4,WAHIS,FUR_149796,https://wahis.woah.org/#/in-review/3449?reportId=149796&fromPage=event-dashboard-url,NA,NA,NA,domestic cat,Felis catus,domestic cat,Felis catus,cat,Felis catus,Felidae,animal,1,2,NS,0,NS,NS,USA,United States,Texas,NS,NA,2021-05-04,2021-05-06,2021-05-06,new,NA,PCR,NS,gene sequencing,NS,NA,NA,NA,NA,NA,NA,surveillance/monitoring,subclinical,NS,pet,NS,NS,isolation,Delegate of the United States,NA
FUR_149796_5,WAHIS,FUR_149796,https://wahis.woah.org/#/in-review/3449?reportId=149796&fromPage=event-dashboard-url,NA,NA,NA,domestic cat,Felis catus,domestic cat,Felis catus,cat,Felis catus,Felidae,survey group,5,NS,NS,0,NS,NS,USA,United States,Texas,NS,NA,NS,2021-05-06,2021-05-06,new,NA,virus neutralisation test,NS,NA,NA,NA,NA,NA,NA,NA,NA,surveillance/monitoring,NS,NS,pet,NS,NA,NS,Delegate of the United States,NA
FUR_149796_6,WAHIS,FUR_149796,https://wahis.woah.org/#/in-review/3449?reportId=149796&fromPage=event-dashboard-url,NA,NA,NA,domestic dog,Canis lupus familiaris,dog,Canis lupus familiaris,dog,Canis lupus,Canidae,survey group,4,NS,NS,0,NS,NS,USA,United States,Texas,NS,NA,NS,2021-05-06,2021-05-06,new,NA,virus neutralisation test,NS,NA,NA,NA,NA,NA,NA,NA,NA,surveillance/monitoring,NS,NS,pet,NS,NA,NS,Delegate of the United States,NA
20210518.8368402_1,ProMED,20210518.8368402,https://promedmail.org/promed-post/?id=8368402,WAHIS,IN_149889,https://wahis.woah.org/#/in-review/3708?reportId=149889&fromPage=event-dashboard-url,dog,NS,dog,Canis lupus familiaris,dog,Canis lupus,Canidae,animal,1,1,1,0,NS,NS,THA,Thailand,Bangkok,Bangkok,NA,2021-05-04,2021-05-17,2021-05-18,new,NA,PCR,oral swab,PCR,nasal swab,PCR,rectal swab,NA,NA,NA,NA,confirmed human case,subclinical,NS,pet,human,NA,isolation,WAHIS,https://wahis.woah.org/#/in-review/3708?reportId=149889&fromPage=event-dashboard-url
FUR_149997_1,WAHIS,FUR_149997,https://wahis.woah.org/#/in-review/3449?reportId=149997&fromPage=event-dashboard-url,NA,NA,NA,domestic dog,Canis lupus familiaris,dog,Canis lupus familiaris,dog,Canis lupus,Canidae,animal,1,2,2,0,NS,NS,USA,United States,Maryland,NS,NA,2021-04-30,2021-05-26,2021-05-26,new,NA,PCR,NS,gene sequencing,NS,NA,NA,NA,NA,NA,NA,NS,respiratory,recovery,pet,human,NS,isolation,Delegate of the United States,NA
FUR_149997_2,WAHIS,FUR_149997,https://wahis.woah.org/#/in-review/3449?reportId=149997&fromPage=event-dashboard-url,NA,NA,NA,domestic dog,Canis lupus familiaris,dog,Canis lupus familiaris,dog,Canis lupus,Canidae,animal,1,2,2,0,NS,NS,USA,United States,Washington,NS,NA,2021-04-30,2021-05-26,2021-05-26,new,NA,PCR,NS,gene sequencing,NS,NA,NA,NA,NA,NA,NA,surveillance/monitoring,weight loss,NS,pet,human,NS,isolation,Delegate of the United States,NA
FUR_149997_3,WAHIS,FUR_149997,https://wahis.woah.org/#/in-review/3449?reportId=149997&fromPage=event-dashboard-url,NA,NA,NA,Asian small-clawed otter,Aonyx cinereus,Asian small-clawed otter,Aonyx cinereus,Asian small-clawed otter,Aonyx cinereus,Mustelidae,animal,5,7,6,0,NS,NS,USA,United States,Georgia,Atlanta,NA,2021-04-21,2021-05-26,2021-05-26,update of,20210420.8317717_1,PCR,NS,gene sequencing,NS,NA,NA,NA,NA,NA,NA,symptoms,respiratory,improved condition,zoo,NS,NS,isolation,Delegate of the United States,NA
20210529.8404030_1,ProMED,20210529.8404030,https://promedmail.org/promed-post/?id=8404030,WAHIS,IN_149970,https://wahis.woah.org/#/in-review/3716?reportId=149970&fromPage=event-dashboard-url,dog,NS,dog,Canis lupus familiaris,dog,Canis lupus,Canidae,animal,1,2,2,0,3,m,URY,Uruguay,Montevideo,Montevideo,NA,2020-12-22,2021-05-25,2021-05-29,new,NA,PCR,nasopharyngeal swab,NA,NA,NA,NA,PCR,rectal swab,NA,NA,confirmed human case,subclinical,NS,pet,human,NA,isolation,WAHIS,https://wahis.woah.org/#/in-review/3716?reportId=149970&fromPage=event-dashboard-url
20210529.8404030_2,ProMED,20210529.8404030,https://promedmail.org/promed-post/?id=8404030,WAHIS,IN_149970,https://wahis.woah.org/#/in-review/3716?reportId=149970&fromPage=event-dashboard-url,cat,NS,domestic cat,Felis catus,cat,Felis catus,Felidae,animal,1,2,2,0,1,m,URY,Uruguay,Montevideo,Montevideo,NA,2020-12-17,2021-05-25,2021-05-29,new,NA,PCR,nasopharyngeal swab,NA,NA,NA,NA,PCR,rectal swab,NA,NA,confirmed human case,subclinical,NS,pet,human,NA,isolation,WAHIS,https://wahis.woah.org/#/in-review/3716?reportId=149970&fromPage=event-dashboard-url
FUR_150128_1,WAHIS,FUR_150128,https://wahis.woah.org/#/in-review/3350?reportId=150128&fromPage=event-dashboard-url,NA,NA,NA,domestic cat,Felis catus,domestic cat,Felis catus,cat,Felis catus,Felidae,animal,1,1,1,0,NS,NS,BRA,Brazil,São Paulo,São Paulo,household1,NS,2021-05-31,2021-05-31,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,confirmed human case,NS,NS,pet,human,NA,NS,Delegate of Brazil,NA
FUR_150128_2,WAHIS,FUR_150128,https://wahis.woah.org/#/in-review/3350?reportId=150128&fromPage=event-dashboard-url,NA,NA,NA,domestic cat,Felis catus,domestic cat,Felis catus,cat,Felis catus,Felidae,animal,1,1,1,0,NS,NS,BRA,Brazil,São Paulo,São Paulo,household2,NS,2021-05-31,2021-05-31,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,confirmed human case,NS,NS,pet,human,NA,NS,Delegate of Brazil,NA
FUR_150128_3,WAHIS,FUR_150128,https://wahis.woah.org/#/in-review/3350?reportId=150128&fromPage=event-dashboard-url,NA,NA,NA,domestic dog,Canis lupus familiaris,dog,Canis lupus familiaris,dog,Canis lupus,Canidae,animal,1,1,1,0,NS,NS,BRA,Brazil,São Paulo,São Paulo,NA,NS,2021-05-31,2021-05-31,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,confirmed human case,NS,NS,pet,human,NA,isolation,Delegate of Brazil,NA
FUR_150128_4,WAHIS,FUR_150128,https://wahis.woah.org/#/in-review/3350?reportId=150128&fromPage=event-dashboard-url,NA,NA,NA,domestic cat,Felis catus,domestic cat,Felis catus,cat,Felis catus,Felidae,animal,1,1,1,1,NS,NS,BRA,Brazil,Federal District,Brasília,NA,NS,2021-05-31,2021-05-31,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,symptoms,respiratory,death,pet,human,NA,NA,Delegate of Brazil,NA
FUR_150128_5,WAHIS,FUR_150128,https://wahis.woah.org/#/in-review/3350?reportId=150128&fromPage=event-dashboard-url,NA,NA,NA,domestic dog,Canis lupus familiaris,dog,Canis lupus familiaris,dog,Canis lupus,Canidae,animal,1,2,NS,0,NS,NS,BRA,Brazil,São Paulo,São Paulo,NA,NS,2021-05-31,2021-05-31,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,confirmed human case,NS,NS,pet,human,NA,NS,Delegate of Brazil,NA
FUR_149457_1,WAHIS,FUR_149457,https://wahis.woah.org/#/in-review/3310?reportId=149457&fromPage=event-dashboard-url,NA,NA,NA,dog,NS,dog,Canis lupus familiaris,dog,Canis lupus,Canidae,animal,1,1,1,0,NS,NS,JPN,Japan,Tokyo,Tokyo,NA,2021-02-11,2021-05-31,2021-05-31,new,NA,PCR,nasal swab,PCR,throat swab,NA,NA,NA,NA,NA,NA,confirmed human case,subclinical,negative test,pet,human,NA,isolation,Delegate of Japan,NA
FUR_150046_1,WAHIS,FUR_150046,https://wahis.woah.org/#/in-review/3708?reportId=150046&fromPage=event-dashboard-url,NA,NA,NA,cat,NS,domestic cat,Felis catus,cat,Felis catus,Felidae,animal,1,1,1,0,NS,NS,THA,Thailand,Samut Prakan,Phraek Sa,NA,2021-05-04,2021-06-02,2021-06-02,new,NA,PCR,nasal swab,PCR,oral swab,PCR,rectal swab,NA,NA,NA,NA,confirmed human case,subclinical,NS,pet,human,NA,isolation,Delegate of Thailand,NA
20210607.8430529_1,ProMED,20210607.8430529,https://promedmail.org/promed-post/?id=8430529,NA,NA,NA,Asiatic lion,NS,Asiatic lion,Panthera leo persica,lion,Panthera leo,Felidae,animal,1,NS,NS,1,9,f,IND,India,Tamil Nadu,Vandalur,NA,NS,NA,2021-06-07,new,NA,NS,NS,NA,NA,NA,NA,NA,NA,NA,NA,NS,nasal discharge,death,zoo,NS,NA,isolation,Daily Mail,https://www.dailymail.co.uk/news/article-9659687/Lioness-dies-COVID-19-Indian-zoo-eight-tested-positive.html
20210607.8430529_2,ProMED,20210607.8430529,https://promedmail.org/promed-post/?id=8430529,NA,NA,NA,lion,NS,lion,Panthera leo,lion,Panthera leo,Felidae,group,8,NS,NS,0,NS,NS,IND,India,Tamil Nadu,Vandalur,NA,NS,NA,2021-06-07,living together,20210607.8430529_1,NS,NS,NA,NA,NA,NA,NA,NA,NA,NA,NS,subclinical,NS,zoo,NS,NA,isolation,Daily Mail,https://www.dailymail.co.uk/news/article-9659687/Lioness-dies-COVID-19-Indian-zoo-eight-tested-positive.html
FUR_150231_1,WAHIS,FUR_150231,https://wahis.woah.org/#/in-review/3430?reportId=150231&fromPage=event-dashboard-url,NA,NA,NA,American mink,Neovison vison,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,20,25000,NS,15,NS,NS,CAN,Canada,British Columbia,Abbotsford,farm1,NS,2021-06-09,2021-06-09,update of,20210728.8551469_1,PCR,NS,virus sequencing,NS,NA,NA,NA,NA,NA,NA,surveillance/monitoring,subclinical,NS,farm,NS,B.1.618,isolation,Delegate of Canada,NA
20210615.8446887_1,ProMED,20210615.8446887,https://promedmail.org/promed-post/?id=8446887,WAHIS,IN_150262,https://wahis.woah.org/#/in-review/3755?reportId=150262&fromPage=event-dashboard-url,mink,NS,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,5,65263,NS,0,NS,NS,ESP,Spain,Galicia,Carral,farm1,2021-06-08,2021-06-10,2021-06-15,updated by,FUR_154538_1,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,NS,subclinical,NS,farm,NS,NA,isolation,WAHIS,https://wahis.woah.org/#/in-review/3755?reportId=150262&fromPage=event-dashboard-url
FUR_150370_1,WAHIS,FUR_150370,https://wahis.woah.org/#/in-review/3683?reportId=150370&fromPage=event-dashboard-url,NA,NA,NA,dog,NS,dog,Canis lupus familiaris,dog,Canis lupus,Canidae,animal,1,NS,NS,0,NS,NS,HRV,Croatia,Zagreb,Zagreb,NA,NS,2021-06-18,2021-06-18,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,confirmed human case,subclinical,NS,pet,human,NA,NS,Delegate of Croatia,NA
20210627.8478664_1,ProMED,20210627.8478664,https://promedmail.org/promed-post/?id=8478664,WAHIS,IN_150438,https://wahis.woah.org/#/in-review/3777?reportId=150438&fromPage=event-dashboard-url,American mink,NS,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,3,37000,40,37000,NS,NS,POL,Poland,Lublin,Wisznice-Kolonia,farm1,2021-06-21,2021-06-23,2021-06-27,new,NA,PCR,nasopharyngeal swab,NA,NA,NA,NA,NA,NA,NA,NA,surveillance/monitoring,subclinical,death,farm,NS,NA,culling,WAHIS,https://wahis.woah.org/#/in-review/3777?reportId=150438&fromPage=event-dashboard-url
IN_150484_1,WAHIS,IN_150484,https://wahis.woah.org/#/in-review/3780?reportId=150484&fromPage=event-dashboard-url,NA,NA,NA,Mustelidae,NS,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,1,5510,NS,0,NS,f,ESP,Spain,Galicia,Abegondo,farm1,2021-06-22,2021-06-29,2021-06-29,updated by,FUR_154594_1,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,NS,subclinical,NS,farm,NS,NA,isolation,Delegate of Spain,NA
IN_150485_1,WAHIS,IN_150485,https://wahis.woah.org/#/in-review/3781?reportId=150485&fromPage=event-dashboard-url,NA,NA,NA,Mustelidae,NS,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,4,6500,NS,0,NS,NS,ESP,Spain,Galicia,A Baña,farm1,2021-06-22,2021-06-29,2021-06-29,updated by,FUR_154540_1,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,NS,subclinical,NS,farm,NS,NA,isolation,Delegate of Spain,NA
IN_150487_1,WAHIS,IN_150487,https://wahis.woah.org/#/in-review/3782?reportId=150487&fromPage=event-dashboard-url,NA,NA,NA,Mustelidae,NS,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,2,19231,NS,0,NS,NS,ESP,Spain,Galicia,Santiago de Compostela,farm1,2021-06-23,2021-06-29,2021-06-29,updated by,FUR_154541_1,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,NS,subclinical,NS,farm,NS,NA,isolation,Delegate of Spain,NA
FUR_150465_1,WAHIS,FUR_150465,https://wahis.woah.org/#/in-review/3449?reportId=150465&fromPage=event-dashboard-url,NA,NA,NA,lion,Panthera leo,lion,Panthera leo,lion,Panthera leo,Felidae,animal,2,6,2,0,NS,NS,USA,United States,Pennsylvania,NS,NA,2021-04-13,2021-06-30,2021-06-30,update of,FUR_149533_1,PCR,NS,gene sequencing,NS,NA,NA,NA,NA,NA,NA,symptoms,respiratory and gastrointestinal,improved condition,zoo,NS,NA,isolation,Delegate of the United States,NA
FUR_150465_2,WAHIS,FUR_150465,https://wahis.woah.org/#/in-review/3449?reportId=150465&fromPage=event-dashboard-url,NA,NA,NA,domestic cat,Felis catus,domestic cat,Felis catus,cat,Felis catus,Felidae,animal,1,NS,NS,0,NS,NS,USA,United States,Texas,NS,NA,NS,2021-06-30,2021-06-30,new,NA,virus neutralisation test,NS,NA,NA,NA,NA,NA,NA,NA,NA,surveillance/monitoring,NS,NS,pet,NS,NA,NS,Delegate of the United States,NA
20210701.8487449_1,ProMED,20210701.8487449,https://promedmail.org/promed-post/?id=8487449,WAHIS,IN_150483,https://wahis.woah.org/#/in-review/3779?reportId=150483&fromPage=event-dashboard-url,mink,NS,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,9,5555,NS,0,NS,f,ESP,Spain,Galicia,Abegondo,farm1,2021-06-21,2021-06-29,2021-07-01,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,NS,subclinical,NS,farm,NS,NA,isolation,WAHIS,https://wahis.woah.org/#/in-review/3779?reportId=150483&fromPage=event-dashboard-url
20210706.8499646_1,ProMED,20210706.8499646,https://promedmail.org/promed-post/?id=8499646,WAHIS,IN_150589,https://wahis.woah.org/#/in-review/3795?reportId=150589&fromPage=event-dashboard-url,mink,NS,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,2,9874,NS,0,NS,f,ESP,Spain,Galicia,Oza Cesuras,farm1,2021-06-28,2021-07-06,2021-07-06,updated by,FUR_155036_1,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,NS,subclinical,NS,farm,NS,NA,isolation,WAHIS,https://wahis.woah.org/#/in-review/3795?reportId=150589&fromPage=event-dashboard-url
FUR_150599_1,WAHIS,FUR_150599,https://wahis.woah.org/#/in-review/3521?reportId=150599&fromPage=event-dashboard-url,NA,NA,NA,dog,NS,dog,Canis lupus familiaris,dog,Canis lupus,Canidae,animal,1,1,1,0,NS,NS,CHE,Switzerland,Tessin,Giubiasco,NA,2021-06-18,2021-07-07,2021-07-07,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,confirmed human case,unspecific,NS,pet,human,NA,isolation,Delegate of Switzerland,NA
IN_150770_1,WAHIS,IN_150770,https://wahis.woah.org/#/in-review/3818?reportId=150770&fromPage=event-dashboard-url,NA,NA,NA,mink,NS,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,2,13100,NS,0,NS,NS,ESP,Spain,Galicia,Negreira,farm1,2021-07-15,2021-07-19,2021-07-19,updated by,FUR_155040_1,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,NS,subclinical,NS,farm,NS,NA,isolation,WAHIS,https://wahis.woah.org/#/in-review/3818?reportId=150770&fromPage=event-dashboard-url
20210720.8531610_1,ProMED,20210720.8531610,https://promedmail.org/promed-post/?id=8531610,WAHIS,IN_150769,https://wahis.woah.org/#/in-review/3817?reportId=150769&fromPage=event-dashboard-url,mink,NS,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,1,47500,NS,0,NS,NS,ESP,Spain,Galicia,Sobrado,farm1,2021-07-12,2021-07-19,2021-07-20,updated by,FUR_154546_1,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,NS,subclinical,NS,farm,NS,NA,isolation,WAHIS,https://wahis.woah.org/#/in-review/3817?reportId=150769&fromPage=event-dashboard-url
20210726.8545843_1,ProMED,20210726.8545843,https://promedmail.org/promed-post/?id=8545843,WAHIS,FUR_150985,https://wahis.woah.org/#/in-review/3449?reportId=150985&fromPage=event-dashboard-url,snow leopard,NS,snow leopard,Panthera uncia,snow leopard,Panthera uncia,Felidae,animal,1,2,1,0,9,m,USA,United States,California,San Diego,NA,NS,2021-08-06,2021-07-26,new,NA,PCR,faecal sample,gene sequencing,faecal sample,NA,NA,NA,NA,NA,NA,symptoms,respiratory,NS,zoo,NS,NS,isolation,"CNN, Associated Press ",https://apnews.com/article/lifestyle-health-travel-environment-and-nature-coronavirus-pandemic-5a999c2e524e59a23b9db3a35b64412b
20210728.8551469_1,ProMED,20210728.8551469,https://promedmail.org/promed-post/?id=8551469,WAHIS,FUR_149734,https://wahis.woah.org/#/in-review/3430?reportId=149734&fromPage=event-dashboard-url,American mink,Neovison vison,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,2,25000,NS,15,NS,NS,CAN,Canada,British Columbia,Abbotsford,farm1,NS,2021-05-19,2021-07-28,updated by,FUR_150231_1,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,surveillance/monitoring,subclinical,NS,farm,NS,NA,isolation,Daily Hive,https://dailyhive.com/vancouver/mink-farm-test-positive-abbotsford-bc
20210729.8551591_1,ProMED,20210729.8551591,https://promedmail.org/promed-post/?id=8551591,WAHIS,IN_150831,https://wahis.woah.org/#/in-review/3833?reportId=150831&fromPage=event-dashboard-url,lion,Panthera leo,lion,Panthera leo,lion,Panthera leo,Felidae,group,3,3,3,0,NS,NS,ZAF,South Africa,NS,NS,NA,2021-06-28,2021-07-27,2021-07-29,new,NA,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,NS,observed symptoms not specified,NS,zoo,human,NA,isolation,WAHIS,https://wahis.woah.org/#/in-review/3833?reportId=150831&fromPage=event-dashboard-url
20210729.8554149_1,ProMED,20210729.8554149,https://promedmail.org/promed-post/?id=8554149,NA,NA,NA,white-tailed deer,Odocoileus virginianus,white-tailed deer,Odocoileus virginianus,white-tailed deer,Odocoileus virginianus,Cervidae,survey group,158,NS,481,0,NS,NS,USA,United States,NS,NS,NA,NS,NA,2021-07-29,new,NA,antibody test,serum,NA,NA,NA,NA,NA,NA,NA,NA,surveillance/monitoring,subclinical,NS,wildlife,NS,NA,NS,US Department of Agriculture (USDA) and Animal and Plant Health Inspection Service (APHIS),https://www.aphis.usda.gov/aphis/newsroom/stakeholder-info/stakeholder-messages/wildlife-damage-news/deer-sars
FUR_150825_1,WAHIS,FUR_150825,https://wahis.woah.org/#/in-review/3430?reportId=150825&fromPage=event-dashboard-url,NA,NA,NA,American mink,Neovison vison,American mink,Neogale vison,American mink,Neogale vison,Mustelidae,farm,8,25000,NS,8,NS,NS,CAN,Canada,British Columbia,Abbotsford,farm1,NS,2021-07-30,2021-07-30,living together,20210728.8551469_1,PCR,NS,NA,NA,NA,NA,NA,NA,NA,NA,confirmed animal case,subclinical,NS,farm,NS,NA,isolation,Delegate of Canada,NA
20210802.8563564_1,ProMED,20210802.8563564,https://promedmail.org/promed-post/?id=8563564,WAHIS,FUR_151062,https://wahis.woah.org/#/in-review/3449?reportId=151062&fromPage=event-dashboard-url,snow leopard,Panthera uncia,snow leopard,Panthera uncia,snow leopard,Panthera uncia,Felidae,animal,1,2,1,0,3,f,USA,United States,California,San Diego,NA,NS,2021-08-16,2021-08-02,living together,20210726.8545843_1,PCR,faecal sample,gene sequencing,faecal sample,NA,NA,NA,NA,NA,NA,symptoms,respiratory,recovery,zoo,animal,NS,isolation,Los Angeles Times and San Diego Union-Tribune report,https://www.latimes.com/california/story/2021-07-30/there-are-2-snow-leopards-at-the-san-diego-zoo-both-endangered-cats-have-covid-19
FUR_151062_1,WAHIS,FUR_151062,https://wahis.woah.org/#/in-review/3449?reportId=151062&fromPage=event-dashboard-url,NA,NA,NA,tiger,Panthera tigris,tiger,Panthera tigris,tiger,Panthera tigris,Felidae,animal,1,6,1,0,NS,NS,USA,United States,California,NS,NA,NS,2021-08-16,2021-08-16,new,NA,PCR,NS,gene sequencing,NS,NA,NA,NA,NA,NA,NA,symptoms,respiratory,NS,zoo,NS,NS,isolation,Delegate of the United States,NA
